Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Private Organ Study - 40657 - MUS 077 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Private Music Lesson,Nadine J.  Sine (P),,,,,,,
Private Electric Guitar Study - 40659 - MUS 079 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Private Music Lesson,Nadine J.  Sine (P),,,,,,,
Harmony I - 40461 - MUS 082 - 010,Class,1:10 pm - 2:25 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,David B.  Diggs (P),,,,,,,
Private Drumset Study - 46052 - MUS 084 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Private Music Lesson,Nadine J.  Sine (P),,,,,,,
Music and Art - 40462 - MUS 090 - 010,Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Linda C.  Ganus (P),,,,,,,
History of Italian Opera - 49477 - MUS 090 - 011,Class,1:10 pm - 2:25 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Paul F.  Salerni (P),,,,,,,
Lehigh Arts: LIVE - 49084 - MUS 095 - 010,Class,TBA,,TBA,"Oct 15, 2014 - Dec 05, 2014",Independent Study,Nadine J.  Sine (P),,,,,,,
Concert Requirement - 40660 - MUS 100 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Nadine J.  Sine (P),,,,,,,
Jazz History I - 49478 - MUS 128 - 010,Class,12:45 pm - 2:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,William   Warfield (P),,,,,,,
Musicianship I - 49536 - MUS 137 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Recitation,Sun Min   Lee (P),,,,,,,
Production and Marketing of Sound Recordings - 41447 - MUS 161 - 010,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Gene   Perla (P),,,,,,,
Management Of Careers - 42395 - MUS 164 - 010,Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Gene   Perla (P),,,,,,,
Private Instruction for Performance Concentrators - 41913 - MUS 170 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Private Music Lesson,Nadine J.  Sine (P),,,,,,,
