Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Special Problems - 48449 - CEE 481 - 028,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,John Thomas  Fox (P),,,,,,,
Special Problems - 49253 - CEE 481 - 029,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Panayiotis   Diplas (P),,,,,,,
Special Problems - 49254 - CEE 481 - 030,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Spencer E.  Quiel (P),,,,,,,
Special Problems - 49255 - CEE 481 - 031,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Tara Jeanne  Troy (P),,,,,,,
Special Problems - 49256 - CEE 481 - 032,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Mesut   Pervizpour (P),,,,,,,
Thesis - 41597 - CEE 491 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Clay Joshua  Naito (P),,,,,,,
Thesis - 48131 - CEE 491 - 011,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Paolo   Bocchini (P),,,,,,,
Thesis - 48130 - CEE 491 - 012,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Derick G.  Brown (P),,,,,,,
Thesis - 48129 - CEE 491 - 013,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Dan M.  Frangopol (P),,,,,,,
Thesis - 48128 - CEE 491 - 014,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Jennifer H.  Gross (P),,,,,,,
Thesis - 48127 - CEE 491 - 015,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Kristen   Jellison (P),,,,,,,
Thesis - 48126 - CEE 491 - 016,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Gerard P.  Lennon (P),,,,,,,
Thesis - 48125 - CEE 491 - 017,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Peter   Mueller (P),,,,,,,
Thesis - 48124 - CEE 491 - 018,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Clay Joshua  Naito (P),,,,,,,
Thesis - 48123 - CEE 491 - 019,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Shamim N.  Pakzad (P),,,,,,,
Thesis - 48122 - CEE 491 - 020,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Sibel   Pamukcu (P),,,,,,,
Thesis - 48121 - CEE 491 - 021,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Stephen P.  Pessiki (P),,,,,,,
Thesis - 48120 - CEE 491 - 022,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,James M.  Ricles (P),,,,,,,
Thesis - 48119 - CEE 491 - 023,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Richard   Sause (P),,,,,,,
Thesis - 48118 - CEE 491 - 024,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Arup K.  Sengupta (P),,,,,,,
Thesis - 48117 - CEE 491 - 025,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Muhannad T.  Suleiman (P),,,,,,,
Thesis - 48116 - CEE 491 - 026,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Richard N.  Weisman (P),,,,,,,
Thesis - 48115 - CEE 491 - 027,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,John L.  Wilson (P),,,,,,,
Thesis - 48450 - CEE 491 - 028,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,John Thomas  Fox (P),,,,,,,
Thesis - 49257 - CEE 491 - 029,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Panayiotis   Diplas (P),,,,,,,
Thesis - 49263 - CEE 491 - 030,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Spencer E.  Quiel (P),,,,,,,
Thesis - 49265 - CEE 491 - 031,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Tara Jeanne  Troy (P),,,,,,,
Thesis - 49266 - CEE 491 - 032,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Mesut   Pervizpour (P),,,,,,,
Modeling Flow & Contanminant Transport in Water - 48360 - CEE 496 - 010,Class,11:10 am - 12:00 pm,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Gerard P.  Lennon (P),,,,,,,
Condition Assessment of Existing Structures - 49269 - CEE 497 - 010,Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Stephen P.  Pessiki (P),Class Activity 1,8:10 am - 11:00 am,W,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Stephen P.  Pessiki (P)
Dissertation - 41598 - CEE 499 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,John L.  Wilson (P),,,,,,,
