Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Introductory Physics Laboratory I - 40504 - PHY 012 - 075,Class,8:10 am - 11:00 am,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Alvin S.  Kanofsky (P),,,,,,,
Introductory Physics Laboratory I - 42816 - PHY 012 - 076,Class,1:10 pm - 4:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Alvin S.  Kanofsky (P),,,,,,,
Introductory Physics Laboratory I - 43035 - PHY 012 - 077,Class,1:10 pm - 4:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Alvin S.  Kanofsky (P),,,,,,,
Introductory Physics Laboratory I - 46233 - PHY 012 - 078,Class,7:10 pm - 10:00 pm,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Alvin S.  Kanofsky (P),,,,,,,
Introductory Physics Laboratory I - 46234 - PHY 012 - 079,Class,7:10 pm - 10:00 pm,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Alvin S.  Kanofsky (P),,,,,,,
Introductory Physics Laboratory I - 49051 - PHY 012 - 081,Class,8:10 am - 11:00 am,W,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Alvin S.  Kanofsky (P),,,,,,,
Introductory Physics II Completion - 40505 - PHY 019 - 110,Class,9:20 am - 10:10 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P),Class Activity 1,8:10 am - 9:00 am,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P)
Introductory Physics II Completion - 40507 - PHY 019 - 111,Class,9:20 am - 10:10 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P),Class Activity 1,9:10 am - 10:00 am,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P)
Introductory Physics II Completion - 45955 - PHY 019 - 112,Class,9:20 am - 10:10 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P),Class Activity 1,10:10 am - 11:00 am,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P)
Introductory Physics II Completion - 40511 - PHY 019 - 113,Class,9:20 am - 10:10 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P),Class Activity 1,11:10 am - 12:00 pm,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P)
Introductory Physics II Completion - 40513 - PHY 019 - 114,Class,9:20 am - 10:10 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P),Class Activity 1,1:10 pm - 2:00 pm,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P)
Introductory Physics II Completion - 40506 - PHY 019 - 210,Class,10:45 am - 11:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P),Class Activity 1,8:10 am - 9:00 am,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P)
Introductory Physics II Completion - 40508 - PHY 019 - 211,Class,10:45 am - 11:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P),Class Activity 1,9:10 am - 10:00 am,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P)
Introductory Physics II Completion - 40510 - PHY 019 - 212,Class,10:45 am - 11:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P),Class Activity 1,10:10 am - 11:00 am,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P)
Introductory Physics II Completion - 40512 - PHY 019 - 213,Class,10:45 am - 11:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P),Class Activity 1,11:10 am - 12:00 pm,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P)
Introductory Physics II Completion - 40514 - PHY 019 - 214,Class,10:45 am - 11:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P),Class Activity 1,1:10 pm - 2:00 pm,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P)
Introductory Physics II Completion - 49127 - PHY 019 - 215,Class,10:45 am - 11:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P),Class Activity 1,2:10 pm - 3:00 pm,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P)
Introductory Physics II - 40516 - PHY 021 - 110,Class,9:20 am - 10:10 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P),Class Activity 1,8:10 am - 9:00 am,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P)
Introductory Physics II - 40518 - PHY 021 - 111,Class,9:20 am - 10:10 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P),Class Activity 1,9:10 am - 10:00 am,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P)
Introductory Physics II - 45956 - PHY 021 - 112,Class,9:20 am - 10:10 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P),Class Activity 1,10:10 am - 11:00 am,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P)
Introductory Physics II - 40521 - PHY 021 - 113,Class,9:20 am - 10:10 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P),Class Activity 1,11:10 am - 12:00 pm,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P)
Introductory Physics II - 40523 - PHY 021 - 114,Class,9:20 am - 10:10 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P),Class Activity 1,1:10 pm - 2:00 pm,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P)
Introductory Physics II - 40517 - PHY 021 - 210,Class,10:45 am - 11:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P),Class Activity 1,8:10 am - 9:00 am,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P)
Introductory Physics II - 40519 - PHY 021 - 211,Class,10:45 am - 11:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P),Class Activity 1,9:10 am - 10:00 am,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P)
Introductory Physics II - 41673 - PHY 021 - 212,Class,10:45 am - 11:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P),Class Activity 1,10:10 am - 11:00 am,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P)
Introductory Physics II - 40522 - PHY 021 - 213,Class,10:45 am - 11:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P),Class Activity 1,11:10 am - 12:00 pm,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P)
Introductory Physics II - 40524 - PHY 021 - 214,Class,10:45 am - 11:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P),Class Activity 1,1:10 pm - 2:00 pm,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P)
Introductory Physics II - 49007 - PHY 021 - 215,Class,10:45 am - 11:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P),Class Activity 1,2:10 pm - 3:00 pm,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Albert Peet  Hickman (P)
Introductory Physics Laboratory II - 40526 - PHY 022 - 060,Class,1:10 pm - 4:00 pm,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Jerome C.  Licini (P),,,,,,,
Introductory Physics Laboratory II - 40527 - PHY 022 - 061,Class,1:10 pm - 4:00 pm,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Jerome C.  Licini (P),,,,,,,
