Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Principles of Economics - 40145 - ECO 001 - 212,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Frank R.  Gunter (P),Class Activity 1,10:10 am - 11:00 am,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Frank R.  Gunter (P)
Principles of Economics - 40146 - ECO 001 - 213,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Frank R.  Gunter (P),Class Activity 1,10:10 am - 11:00 am,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Frank R.  Gunter (P)
Principles of Economics - 40147 - ECO 001 - 214,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Frank R.  Gunter (P),Class Activity 1,12:10 pm - 1:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Frank R.  Gunter (P)
Principles of Economics - 40148 - ECO 001 - 215,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Frank R.  Gunter (P),Class Activity 1,1:10 pm - 2:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Frank R.  Gunter (P)
Principles of Economics - 41449 - ECO 001 - 216,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Frank R.  Gunter (P),Class Activity 1,2:10 pm - 3:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Frank R.  Gunter (P)
Principles of Economics - 41450 - ECO 001 - 217,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Frank R.  Gunter (P),Class Activity 1,11:10 am - 12:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Frank R.  Gunter (P)
Principles of Economics - 43374 - ECO 001 - 312,Class,8:45 am - 10:00 am,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Thomas J.  Hyclak (P),Class Activity 1,9:10 am - 10:00 am,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Thomas J.  Hyclak (P)
Principles of Economics - 43375 - ECO 001 - 313,Class,8:45 am - 10:00 am,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Thomas J.  Hyclak (P),Class Activity 1,11:10 am - 12:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Thomas J.  Hyclak (P)
Principles of Economics - 44063 - ECO 001 - 314,Class,8:45 am - 10:00 am,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Thomas J.  Hyclak (P),Class Activity 1,12:10 pm - 1:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Thomas J.  Hyclak (P)
Principles of Economics - 44064 - ECO 001 - 315,Class,8:45 am - 10:00 am,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Thomas J.  Hyclak (P),Class Activity 1,1:10 pm - 2:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Thomas J.  Hyclak (P)
Principles of Economics - 49454 - ECO 001 - 410,Class,11:10 am - 12:25 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P),Class Activity 1,9:10 am - 10:00 am,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P)
Principles of Economics - 49456 - ECO 001 - 411,Class,11:10 am - 12:25 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P),Class Activity 1,1:10 pm - 2:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Maria Augusta   Figueroa Armijos (P)
