Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Mechanical Engineering Laboratory III - 40401 - ME 207 - 060,Class,1:10 pm - 4:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Noel Duke  Perreira (P),,,,,,,
Mechanical Engineering Laboratory III - 44803 - ME 207 - 061,Class,1:10 pm - 4:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Sudhakar   Neti (P),,,,,,,
Integrated Product Development (IPD) II - 40402 - ME 212 - 010,Class,2:10 pm - 4:00 pm,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,John B.  Ochs (P),,,,,,,
Engineering Reliability - 42305 - ME 215 - 010,Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,D. Gary   Harlow (P),,,,,,,
Fluid Mechanics - 40403 - ME 231 - 010,Class,9:10 am - 10:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Teaching   Staff (P),,,,,,,
Fluid Mechanics - 49072 - ME 231 - 012,Class,10:10 am - 11:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Teaching   Staff (P),,,,,,,
Mechanical Engineering Systems - 48929 - ME 242 - 010,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Terry J.  Hart (P),,,,,,,
Introduction to Aerospace Engineering - 46807 - ME 255 - 010,Class,9:10 am - 10:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Terry J.  Hart (P),,,,,,,
Thermodynamics II - 42599 - ME 304 - 010,Class,10:10 am - 11:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Sudhakar   Neti (P),,,,,,,
Directed Study - 40673 - ME 310 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Donald O.  Rockwell (P),,,,,,,
Analysis and Synthesis Of Mechanisms - 49035 - ME 312 - 010,Class,7:55 am - 9:10 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Meng-Sang   Chew (P),,,,,,,
Introduction to Heat Transfer - 40406 - ME 321 - 010,Class,11:10 am - 12:00 pm,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Hannah Lee  Dailey (P),,,,,,,
Introduction to Heat Transfer - 40407 - ME 321 - 011,Class,12:10 pm - 1:00 pm,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Hannah Lee  Dailey (P),,,,,,,
Advanced Fluid Mechanics - 44957 - ME 331 - 010,Class,8:45 am - 10:00 am,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Arindam   Banerjee (P),,,,,,,
Control Systems - 40409 - ME 343 - 010,Class,11:10 am - 12:00 pm,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Terry J.  Hart (P),,,,,,,
Advanced Manuf. Proj. - 49260 - ME 350 - 010,Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,David C.  Angstadt (P),,,,,,,
Nuclear Fusion and Radiation Protection - 46809 - ME 362 - 010,Class,4:15 pm - 5:30 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Eugenio   Schuster (P),,,,,,,
Engineering Principles of Clean Coal Technology - 45593 - ME 366 - 010,Class,9:10 am - 10:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Teaching   Staff (P),,,,,,,
Fundamentals of Energy Efficiency Practicum - 48857 - ME 368 - 010,Class,3:10 pm - 4:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Alparslan   Oztekin (P),,,,,,,
Polymer Product Manufacturing - 44172 - ME 385 - 010,Class,10:45 am - 12:00 pm,TR,019  Packard Lab 410,"Aug 25, 2014 - Dec 05, 2014",Lecture,John P.  Coulter (P),,,,,,,
Integrated Product Development - 46750 - ME 401 - 010,Class,6:10 pm - 7:15 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Brandon A.  Krick (P),,,,,,,
Integrated Product Development - 49261 - ME 401 - 011,Class,7:30 pm - 8:45 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Teaching   Staff (P),,,,,,,
Numerical Methods in Mechanical Engineering - 40410 - ME 413 - 010,Class,4:15 pm - 5:30 pm,MW,019  Packard Lab 416,"Aug 25, 2014 - Dec 05, 2014",Lecture,Yaling   Liu (P),,,,,,,
Advanced Fluid Mechanics - 40411 - ME 430 - 010,Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Donald O.  Rockwell (P),,,,,,,
State Space Control - 40412 - ME 433 - 010,Class,12:45 pm - 2:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Nader   Motee (P),,,,,,,
Mathematical Methods In Engineering I - 45336 - ME 452 - 010,Class,4:15 pm - 5:30 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Justin   Jaworski (P),,,,,,,
Engineering Project - 40765 - ME 460 - 010,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Teaching   Staff (P),,,,,,,
Engineering Project - 46816 - ME 460 - 011,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Independent Study,John B.  Ochs (P),,,,,,,
Advanced Energy Efficiency Practicum - 48858 - ME 468 - 010,Class,3:10 pm - 4:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Alparslan   Oztekin (P),,,,,,,
Polymer Product Manufacturing - 44173 - ME 485 - 010,Class,10:45 am - 12:00 pm,TR,019  Packard Lab 410,"Aug 25, 2014 - Dec 05, 2014",Lecture,John P.  Coulter (P),,,,,,,
Thesis - 40873 - ME 490 - 010,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Teaching   Staff (P),,,,,,,
Dissertation - 40852 - ME 499 - 010,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Teaching   Staff (P),,,,,,,
