Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Eckardt Scholars Seminar - 42706 - ECK 081 - 010,Class,1:10 pm - 3:00 pm,MW,049  Zoellner Arts Center 121,"Aug 25, 2014 - Dec 05, 2014",Lecture,Augustine   Ripa (P),,,,,,,
Eckardt Scholars Seminar - 42708 - ECK 281 - 010,Class,1:10 pm - 4:00 pm,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Nicholas   Sawicki (P),,,,,,,
