Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Organic Chemistry Laboratory I - 48423 - CHM 111 - 071,Class,8:30 am - 11:20 am,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Aliana M.  Lungu (P),,,,,,,
Introduction to Research - 40758 - CHM 177 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Keith J.  Schray (P),,,,,,,
Chemistry Seminar - 46144 - CHM 301 - 010,Class,9:10 am - 10:00 am,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Teaching   Staff (P),,,,,,,
Analytical Chemistry - 40093 - CHM 332 - 010,Class,8:10 am - 9:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,James E.  Roberts (P),,,,,,,
Advanced Chemistry Laboratory I - 44194 - CHM 334 - 060,Class,1:10 pm - 4:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,James E.  Roberts (P),Class Activity 1,12:10 pm - 1:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,James E.  Roberts (P)
"Molecular Structure, Bonding and Dynamics - 41587 - CHM 341 - 010",Class,11:10 am - 12:00 pm,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Dmitri V.  Vezenov (P),,,,,,,
Physical Chemistry Laboratory - 45036 - CHM 343 - 060,Class,1:10 pm - 4:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Henry S.  Luftman (P),,,,,,,
Physical Chemistry Laboratory - 49129 - CHM 343 - 061,Class,1:10 pm - 4:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lab,Teaching   Staff (P),,,,,,,
Lipids and Membranes - 48705 - CHM 350 - 010,Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Steven L.  Regen (P),,,,,,,
Topics in BioChemistry - Molecular BioPhysics - 49069 - CHM 350 - 011,Class,9:10 am - 10:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Damien   Thevenin (P),,,,,,,
Advanced Organic Chemistry - 40094 - CHM 358 - 010,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Ned D.  Heindel (P),,,,,,,
Elements of Biochemistry I - 40095 - CHM 371 - 010,Class,10:10 am - 11:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Kerney Jebrell  Glover (P),,,,,,,
Elements of Biochemistry I - 46143 - CHM 371 - 011,Class,9:00 am - 10:15 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Michael J.  Behe (P),,,,,,,
Research Chemistry Laboratory - 44633 - CHM 375 - 011,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Gregory S  Ferguson (P),,,,,,,
Research Chemistry Laboratory - 44634 - CHM 375 - 012,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Robert A.  Flowers (P),,,,,,,
