Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Supervised Research - 41246 - BIOS 161 - 027,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Amber M.  Rice (P),,,,,,,
Supervised Research - 49138 - BIOS 161 - 028,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Teaching   Staff (P),,,,,,,
Supervised Research - 41643 - BIOS 161 - 029,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Mary Kathryn   Iovine (P),,,,,,,
Supervised Research - 49140 - BIOS 161 - 030,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Teaching   Staff (P),,,,,,,
Supervised Research - 48659 - BIOS 161 - 031,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Julie   Haas (P),,,,,,,
Supervised Research - 43224 - BIOS 161 - 032,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,R. Michael   Burger (P),,,,,,,
Biomedical Externship - 40620 - BIOS 202 - 010,Class,7:00 am - 10:00 am,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Michael J.  Behe (P),Class Activity 1,12:10 pm - 1:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Michael J.  Behe (P)
Comparative Vertebrate Anatomy - 41027 - BIOS 234 - 010,Class,8:10 am - 9:00 am,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,David L.  Cundall (P),Class Activity 1,1:10 pm - 4:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,David L.  Cundall (P)
Special Topics in Biological Sciences - 40732 - BIOS 261 - 010,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Michael R.  Kuchka (P),,,,,,,
Special Topics in Biological Sciences - 40980 - BIOS 261 - 011,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Matthias Maria  Falk (P),,,,,,,
Special Topics in Biological Sciences - 48661 - BIOS 261 - 012,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Julie M.  Miwa (P),,,,,,,
